Nunca	ADV	nunca
sostenida	VLadj	sostener
del	PDEL	del
Estado	NC	estado
ha	VHfin	haber
producido	VLadj	producir
un	ART	un
desescalamiento	NC	<unknown>
natural	ADJ	natural
al	CSUBI	al
reducir	VLinf	reducir
al	PAL	al
mínimo	ADJ	pequeño
la	ART	el
capacidad	NC	capacidad
de	PREP	de
la	ART	el
guerrilla	NC	guerrilla
y	CC	y
limitarla	VLfin	<unknown>
al	PAL	al
terrorismo	NC	terrorismo
y	CC	y
acciones	NC	acción
de	PREP	de
baja	ADJ	bajo
fortaleza	NC	fortaleza
como	ADV	como
emboscadas	VLadj	emboscar
y	CC	y
explosivos	ADJ	explosivo
'	QT	'
.	FS	.
De	PREP	de
aquí	ADV	aquí
en	PREP	en
adelante	ADV	adelante
,	CM	,
explica	VLfin	explicar
el	ART	el
general	ADJ	general
(	LP	(
r	ALFS	r
)	RP	)
Delgado	ADJ	delgado
,	CM	,
'	QT	'
la	ART	el
estrategia	NC	estrategia
militar	ADJ	militar
debe	VMfin	deber
revisarse	VCLIinf	revisarse
para	CSUBI	para
decidir	VLinf	decidir
cómo	ADV	cómo
se	SE	se
mantiene	VLfin	mantener
sin	PREP	sin
permitir	VLinf	permitir
el	ART	el
fortalecimiento	NC	fortalecimiento
de	PREP	de
las	ART	el
estructuras	NC	estructura
que	CQUE	que
mantienen	VLfin	mantener
capacidad	NC	capacidad
como	CSUBX	como
los	ART	el
frentes	NC	frente
guerrilleros	NC	guerrillero
en	PREP	en
Cauca	NP	<unknown>
,	CM	,
Putumayo	NP	<unknown>
,	CM	,
Nariño	NP	<unknown>
y	CC	y
otros	QU	otro
en	PREP	en
el	ART	el
Oriente	NC	<unknown>
del	PDEL	del
país	NC	país
'	QT	'
.	FS	.
Se	SE	se
refiere	VLfin	referir
a	PREP	a
los	ART	el
frentes	NC	frente
6	CARD	6
y	CC	y
29	CARD	@card@
y	CC	y
a	PREP	a
la	ART	el
columna	NC	columna
móvil	ADJ	móvil
Miller	NC	<unknown>
Perdomo	VLfin	<unknown>
que	CQUE	que
actúan	VLfin	actuar
en	PREP	en
Cauca	NP	<unknown>
.	FS	.
Esta	DM	este
última	ADJ	último
fue	VSfin	ser
la	ART	el
responsable	ADJ	responsable
del	PDEL	del
ataque	NC	ataque
en	PREP	en
Buenos	NC	<unknown>
Aires	NP	Aires
,	CM	,
en	PREP	en
el	ART	el
que	CQUE	que
fueron	VSfin	ser
asesinados	VLadj	asesinar
10	CARD	@card@
militares	NC	militar
y	CC	y
20	CARD	@card@
más	ADV	más
resultaron	VLfin	resultar
heridos	VLadj	herir
,	CM	,
lo	ART	el
que	CQUE	que
provocó	VLfin	provocar
el	ART	el
fin	NC	fin
de	PREP	de
la	ART	el
tregua	NC	tregua
de	PREP	de
cinco	CARD	cinco
meses	NC	mes
de	PREP	de
las	ART	el
Farc	NP	<unknown>
el	ART	el
pasado	VLadj	pasar
22	CARD	@card@
de	PREP	de
mayo	NC	mayo
.	FS	.
También	ADV	también
están	VEfin	estar
los	ART	el
frentes	NC	frente
48	CARD	@card@
y	CC	y
32	CARD	@card@
,	CM	,
acusados	VLadj	acusar
de	PREP	de
los	ART	el
atentados	NC	atentado
contra	PREP	contra
la	ART	el
infraestructura	NC	infraestructura
petrolera	ADJ	petrolero
en	PREP	en
Putumayo	NP	<unknown>
y	CC	y
Nariño	NP	<unknown>
,	CM	,
que	CQUE	que
ocasionaron	VLfin	ocasionar
los	ART	el
peores	ADJ	peor
daños	NC	daño
ambientales	ADJ	ambiental
en	PREP	en
más	ADV	más
de	PREP	de
una	ART	un
década	NC	década
.	FS	.
Con	PREP	con
la	ART	el
frustrada	VLadj	frustrar
experiencia	NC	experiencia
anterior	ADJ	anterior
de	PREP	de
la	ART	el
tregua	NC	tregua
de	PREP	de
la	ART	el
guerrilla	NC	guerrilla
,	CM	,
que	CQUE	que
tras	PREP	tras
su	PPO	suyo
rompimiento	NC	rompimiento
desató	VLfin	desatar
la	ART	el
mayor	ADJ	grande
escalada	VLadj	escalar
de	PREP	de
ataques	NC	ataque
de	PREP	de
las	ART	el
Farc	NP	<unknown>
en	PREP	en
los	ART	el
dos	CARD	dos
años	NC	año
y	CC	y
ocho	CARD	ocho
meses	NC	mes
que	CQUE	que
ajustan	VLfin	ajustar
los	ART	el
diálogos	NC	diálogo
,	CM	,
hay	VHfin	haber
expectativa	NC	expectativa
por	PREP	por
las	ART	el
decisiones	NC	decisión
de	CSUBI	de
concretar	VLinf	concretar
que	CQUE	que
el	ART	el
desescalamiento	NC	<unknown>
del	PDEL	del
conflicto	NC	conflicto
sea	VSfin	ser
parte	NC	parte
de	PREP	de
la	ART	el
fórmula	NC	fórmula
para	CSUBI	para
acelerar	VLinf	acelerar
el	ART	el
proceso	NC	proceso
de	PREP	de
paz	NC	paz
.	FS	.
Según	PREP	según
Delgado	NP	<unknown>
,	CM	,
el	ART	el
Gobierno	NP	<unknown>
también	ADV	también
tendrá	VLfin	tener
en	PREP	en
cuenta	NC	cuenta
la	ART	el
correlación	NC	correlación
de	PREP	de
fuerzas	NC	fuerza
a	PREP	a
favor	NC	favor
del	PDEL	del
Estado	NC	estado
,	CM	,
que	CQUE	que
generó	VLfin	generar
un	ART	un
proceso	NC	proceso
de	PREP	de
fortalecimiento	NC	fortalecimiento
y	CC	y
profesionalización	NC	profesionalización
de	PREP	de
las	ART	el
Fuerzas	NP	<unknown>
Militares	NP	<unknown>
,	CM	,
para	CSUBI	para
decidir	VLinf	decidir
sobre	PREP	sobre
los	ART	el
términos	NC	término
y	CC	y
medios	NC	medio
militares	ADJ	militar
que	CQUE	que
persisten	VLfin	persistir
y	CC	y
los	ART	el
que	CQUE	que
se	SE	se
suspenden	VLfin	suspender
.	FS	.
'	QT	'
Será	VSfin	ser
importante	ADJ	importante
revisar	VLinf	revisar
si	CSUBX	si
se	SE	se
reducen	VLfin	reducir
las	ART	el
operaciones	NC	operación
por	PREP	por
tierra	NC	tierra
y	CC	y
sobre	PREP	sobre
todo	QU	todo
por	PREP	por
aire	NC	aire
para	CSUBI	para
desescalar	VLinf	<unknown>
la	ART	el
confrontación	NC	confrontación
.	FS	.
Por	PREP	por
ejemplo	NC	ejemplo
,	CM	,
definir	VLinf	definir
si	CSUBX	si
se	SE	se
usa	VLfin	usar
un	ART	un
arma	NC	arma
fundamental	ADJ	fundamental
contra	PREP	contra
la	ART	el
guerrilla	NC	guerrilla
como	CSUBX	como
los	ART	el
bombardeos	NC	bombardeo
de	PREP	de
la	ART	el
Fuerza	NP	<unknown>
Aérea	ADJ	aéreo
exige	VLfin	exigir
un	ART	un
serio	ADJ	serio
análisis	NC	análisis
para	CSUBI	para
evitar	VLinf	evitar
el	ART	el
fortalecimiento	NC	fortalecimiento
de	PREP	de
las	ART	el
Farc	NP	<unknown>
'	QT	'
,	CM	,
indicó	VLfin	indicar
.	FS	.
Los	ART	el
analistas	NC	analista
del	PDEL	del
conflicto	NC	conflicto
coinciden	VLfin	coincidir
en	PREP	en
que	CQUE	que
para	CSUBI	para
recuperar	VLinf	recuperar
la	ART	el
confianza	NC	confianza
ciudadana	NC	ciudadano
perdida	VLadj	perder
por	PREP	por
la	ART	el
oleada	NC	oleada
de	PREP	de
violencia	NC	violencia
de	PREP	de
la	ART	el
guerrilla	NC	guerrilla
y	CC	y
agilizar	VLinf	agilizar
los	ART	el
acuerdos	NC	acuerdo
que	CQUE	que
faltan	VLfin	faltar
sobre	PREP	sobre
derechos	NC	derecho
de	PREP	de
las	ART	el
víctimas	NC	víctima
y	CC	y
fin	NC	fin
del	PDEL	del
conflicto	NC	conflicto
deben	VMfin	deber
fortalecerse	VCLIinf	fortalecerse
medidas	NC	medida
de	PREP	de
desescalamiento	NC	<unknown>
ya	ADV	ya
anunciadas	VLadj	anunciar
.	FS	.
Estas	DM	este
son	VSfin	ser
el	ART	el
desminado	NC	<unknown>
humanitario	ADJ	humanitario
que	CQUE	que
comenzó	VLfin	comenzar
la	ART	el
semana	NC	semana
pasada	VLadj	pasar
con	PREP	con
un	ART	un
plan	NC	plan
piloto	NC	piloto
en	PREP	en
Briceño	NC	<unknown>
,	CM	,
el	ART	el
fin	NC	fin
del	PDEL	del
reclutamiento	NC	reclutamiento
ilegal	ADJ	ilegal
de	PREP	de
menores	ADJ	pequeño
de	PREP	de
edad	NC	edad
y	CC	y
el	ART	el
fin	NC	fin
de	PREP	de
los	ART	el
ataques	NC	ataque
a	PREP	a
objetivos	NC	objetivo
que	CQUE	que
afecten	VLfin	afectar
a	PREP	a
la	ART	el
población	NC	población
civil	ADJ	civil
,	CM	,
como	CSUBX	como
oleoductos	NC	oleoducto
,	CM	,
acueductos	NC	acueducto
,	CM	,
vías	NC	vía
,	CM	,
puentes	NC	puente
,	CM	,
torres	NC	torre
de	PREP	de
energía	NC	energía
.	FS	.
Lo	ART	el
cierto	QU	cierto
es	VSfin	ser
que	CQUE	que
el	ART	el
Gobierno	NP	<unknown>
reiteró	VLfin	reiterar
que	CQUE	que
las	ART	el
medidas	NC	medida
que	CQUE	que
se	SE	se
tomen	VLfin	tomar
será	VSfin	ser
unilaterales	ADJ	unilateral
,	CM	,
según	CSUBF	según
el	ART	el
jefe	NC	jefe
negociador	ADJ	negociador
Humberto	NP	Humberto
de	PREP	de
la	ART	el
Calle	NC	calle
:	COLON	:
'	QT	'
Los	ART	el
elementos	NC	elemento
netamente	ADV	neto
de	PREP	de
carácter	NC	carácter
militar	ADJ	militar
de	PREP	de
desescalamiento	NC	<unknown>
serán	VSfin	ser
definidos	VLadj	definir
por	PREP	por
el	ART	el
Gobierno	NP	<unknown>
,	CM	,
no	NEG	no
en	PREP	en
la	ART	el
mesa	NC	mesa
de	PREP	de
conversaciones	NC	conversación
.	FS	.
Son	VSfin	ser
decisiones	NC	decisión
progresivas	ADJ	progresivo
en	PREP	en
función	NC	función
al	PAL	al
cumplimiento	NC	cumplimiento
de	PREP	de
las	ART	el
Farc	NP	<unknown>
de	PREP	de
los	ART	el
compromisos	NC	compromiso
'	QT	'
.	FS	.
Y	CC	y
reiteró	VLfin	reiterar
que	CQUE	que
minimizar	VLinf	minimizar
las	ART	el
acciones	NC	acción
armadas	VLadj	armar
busca	VLfin	buscar
generar	VLinf	generar
confianza	NC	confianza
en	PREP	en
los	ART	el
colombianos	NC	colombiano
,	CM	,
en	PREP	en
cuyas	REL	cuyo
manos	NC	mano
estará	VEfin	estar
refrendar	VLinf	refrendar
un	ART	un
acuerdo	NC	acuerdo
final	ADJ	final
de	PREP	de
paz	NC	paz
.	FS	.
Pero	CCAD	pero
también	ADV	también
entre	PREP	entre
los	ART	el
equipos	NC	equipo
negociadores	ADJ	negociador
para	CSUBI	para
concluir	VLinf	concluir
la	ART	el
discusión	NC	discusión
de	PREP	de
los	ART	el
puntos	NC	punto
restantes	ADJ	restante
de	PREP	de
la	ART	el
agenda	NC	agenda
del	PDEL	del
proceso	NC	proceso
de	PREP	de
paz	NC	paz
.	FS	.
El	ART	el
reto	NC	reto
de	PREP	de
la	ART	el
verificación	NC	verificación
Otro	QU	otro
de	PREP	de
los	ART	el
retos	NC	reto
del	PDEL	del
plan	NC	plan
acordado	VLadj	acordar
por	PREP	por
el	ART	el
Gobierno	NP	<unknown>
y	CC	y
la	ART	el
subversión	NC	subversión
es	VSfin	ser
implementar	VLinf	implementar
la	ART	el
verificación	NC	verificación
internacional	ADJ	internacional
.	FS	.
'	QT	'
Si	CSUBX	si
se	SE	se
logra	VLfin	lograr
un	ART	un
acuerdo	NC	acuerdo
sobre	PREP	sobre
las	ART	el
características	NC	característica
de	PREP	de
monitoreo	VLfin	monitorear
,	CM	,
verificación	NC	verificación
y	CC	y
concentración	NC	concentración
de	PREP	de
la	ART	el
guerrilla	NC	guerrilla
,	CM	,
no	NEG	no
hay	VHfin	haber
ninguna	QU	ninguno
razón	NC	razón
para	PREP	para
que	CQUE	que
no	NEG	no
se	SE	se
aplique	VLfin	aplicar
el	ART	el
cese	NC	cese
al	PAL	al
fuego	NC	fuego
'	QT	'
,	CM	,
aclaró	VLfin	aclarar
ayer	ADV	ayer
Humberto	NP	Humberto
de	PREP	de
la	ART	el
Calle	NC	calle
.	FS	.
La	ART	el
verificación	NC	verificación
internacional	ADJ	internacional
a	PREP	a
cargo	NC	cargo
de	PREP	de
un	ART	un
delegado	VLadj	delegar
del	PDEL	del
Secretario	NP	Secretario
General	NC	general
de	PREP	de
Naciones	NP	Naciones
Unidas	NP	Unidas
y	CC	y
un	ART	un
delegado	VLadj	delegar
de	PREP	de
la	ART	el
presidencia	NC	presidencia
de	PREP	de
Unasur	NC	<unknown>
no	NEG	no
solo	ADJ	solo
garantiza	VLfin	garantizar
imparcialidad	NC	imparcialidad
para	PREP	para
el	ART	el
gobierno	NC	gobierno
y	CC	y
la	ART	el
guerrilla	NC	guerrilla
en	PREP	en
medio	NC	medio
de	PREP	de
la	ART	el
negociación	NC	negociación
.	FS	.
En	PREP	en
su	PPO	suyo
análisis	NC	análisis
,	CM	,
Ariel	NP	<unknown>
Ávila	NP	<unknown>
,	CM	,
subdirector	NC	subdirector
de	PREP	de
la	ART	el
Fundación	NC	fundación
Paz	ADJ	<unknown>
y	CC	y
Reconciliación	NC	reconciliación
,	CM	,
concluye	VLfin	concluir
que	CQUE	que
'	QT	'
más	ADV	más
allá	ADV	allá
de	PREP	de
los	ART	el
aportes	NC	aporte
concretos	ADJ	concreto
que	CQUE	que
darán	VLfin	dar
a	PREP	a
la	ART	el
subcomisión	NC	subcomisión
en	PREP	en
materia	NC	materia
de	PREP	de
monitoreo	VLfin	monitorear
del	PDEL	del
cese	NC	cese
el	ART	el
fuego	NC	fuego
de	PREP	de
las	ART	el
Farc	NP	<unknown>
y	CC	y
otras	QU	otro
medidas	NC	medida
,	CM	,
gestarán	VLfin	<unknown>
nuevas	ADJ	nuevo
presiones	NC	presión
políticas	ADJ	político
que	CQUE	que
acelerarían	VLfin	<unknown>
el	ART	el
ritmo	NC	ritmo
de	PREP	de
negociación	NC	negociación
'	QT	'
.	FS	.
Agrega	VLfin	agregar
que	CQUE	que
los	ART	el
delegados	VLadj	delegar
servirán	VLfin	servir
para	PREP	para
'	QT	'
meterle	VCLIinf	meter
una	ART	un
presión	NC	presión
política	ADJ	político
al	PAL	al
proceso	NC	proceso
de	PREP	de
paz	NC	paz
,	CM	,
pues	CSUBF	pues
se	SE	se
representa	VLfin	representar
un	ART	un
amplio	ADJ	amplio
sector	NC	sector
de	PREP	de
la	ART	el
comunidad	NC	comunidad
internacional	ADJ	internacional
'	QT	'
,	CM	,
al	PAL	al
tiempo	NC	tiempo
que	CQUE	que
recordó	VLfin	recordar
la	ART	el
presencia	NC	presencia
del	PDEL	del
delegado	VLadj	delegar
de	PREP	de
Estados	NC	estado
Unidos	NP	Unidos
al	PAL	al
proceso	NC	proceso
de	PREP	de
paz	NC	paz
.	FS	.
En	PREP	en
ese	DM	ese
sentido	NC	sentido
,	CM	,
se	SE	se
conoció	VLfin	conocer
ayer	ADV	ayer
que	CQUE	que
el	ART	el
exministro	NC	<unknown>
de	PREP	de
Defensa	NC	defensa
uruguayo	ADJ	uruguayo
,	CM	,
José	NP	José
Bayardi	NP	<unknown>
,	CM	,
fue	VSfin	ser
elegido	VLadj	elegir
como	CSUBX	como
delegado	VLadj	delegar
de	PREP	de
Unasur	NP	<unknown>
para	CSUBI	para
participar	VLinf	participar
en	PREP	en
la	ART	el
subcomisión	NC	subcomisión
técnica	ADJ	técnico
del	PDEL	del
fin	NC	fin
del	PDEL	del
conflicto	NC	conflicto
(	LP	(
integrada	VLadj	integrar
por	PREP	por
militares	NC	militar
activos	ADJ	activo
y	CC	y
jefes	NC	jefe
guerrilleros	NC	guerrillero
)	RP	)
,	CM	,
que	CQUE	que
asesoran	VLfin	asesorar
a	PREP	a
la	ART	el
mesa	NC	mesa
de	PREP	de
negociaciones	NC	negociación
con	PREP	con
fórmulas	NC	fórmula
para	CSUBI	para
negociar	VLinf	negociar
el	ART	el
fin	NC	fin
del	PDEL	del
conflicto	NC	conflicto
en	PREP	en
temas	NC	tema
como	CSUBX	como
la	ART	el
desmovilización	NC	desmovilización
y	CC	y
el	ART	el
desarme	NC	desarme
.	FS	.
De	PREP	de
acuerdo	NC	acuerdo
con	PREP	con
el	ART	el
canciller	NC	canciller
de	PREP	de
Uruguay	NP	Uruguay
,	CM	,
Rodolfo	NP	Rodolfo
Nin	NP	<unknown>
Novoa	NP	<unknown>
,	CM	,
Bayardi	NP	<unknown>
fue	VSfin	ser
'	QT	'
elegido	VLadj	elegir
por	PREP	por
su	PPO	suyo
experiencia	NC	experiencia
en	PREP	en
la	ART	el
resolución	NC	resolución
de	PREP	de
conflictos	NC	conflicto
'	QT	'
.	FS	.
Un	ART	un
asunto	NC	asunto
complejo	ADJ	complejo
que	CQUE	que
distancia	NC	distancia
al	PAL	al
Gobierno	NP	<unknown>
y	CC	y
las	ART	el
Farc	NP	<unknown>
es	VSfin	ser
la	ART	el
concentración	NC	concentración
de	PREP	de
la	ART	el
guerrilla	NC	guerrilla
.	FS	.
Esta	DM	este
es	VSfin	ser
una	ART	un
de	PREP	de
las	ART	el
condiciones	NC	condición
que	CQUE	que
reclaman	VLfin	reclamar
desde	PREP	desde
el	ART	el
comienzo	NC	comienzo
de	PREP	de
los	ART	el
diálogos	NC	diálogo
.	FS	.
#	SYM	#
Tras	PREP	tras
dos	CARD	dos
años	NC	año
y	CC	y
ocho	CARD	ocho
meses	NC	mes
de	PREP	de
negociaciones	NC	negociación
con	PREP	con
la	ART	el
guerrilla	NC	guerrilla
y	CC	y
tres	CARD	tres
acuerdos	NC	acuerdo
,	CM	,
pero	CCAD	pero
también	ADV	también
con	PREP	con
crisis	NC	crisis
y	CC	y
pérdida	NC	pérdida
de	PREP	de
confianza	NC	confianza
social	ADJ	social
,	CM	,
el	ART	el
presidente	NC	presidente
Juan	NP	Juan
Manuel	NP	Manuel
Santos	NP	<unknown>
por	PREP	por
primera	ORD	primero
vez	NC	vez
puso	VLfin	poner
una	ART	un
fecha	NC	fecha
límite	NC	límite
:	COLON	:
'	QT	'
en	PREP	en
4	CARD	4
meses	NC	mes
dependiendo	VLger	depender
de	PREP	de
si	CSUBX	si
las	ART	el
Farc	NP	<unknown>
cumplen	VLfin	cumplir
(	LP	(
cese	VLfin	cesar
el	ART	el
fuego	NC	fuego
)	RP	)
tomaré	VLfin	tomar
la	ART	el
decisión	NC	decisión
de	PREP	de
seguir	VLinf	seguir
o	CC	o
no	NEG	no
con	PREP	con
este	DM	este
proceso	NC	proceso
'	QT	'
.	FS	.
El	ART	el
jefe	NC	jefe
de	PREP	de
Estado	NC	estado
llega	VLfin	llegar
a	PREP	a
esta	DM	este
decisión	NC	decisión
tras	PREP	tras
el	ART	el
acuerdo	NC	acuerdo
logrado	VLadj	lograr
con	PREP	con
la	ART	el
guerrilla	NC	guerrilla
para	CSUBI	para
desescalar	VLinf	<unknown>
la	ART	el
confrontación	NC	confrontación
y	CC	y
avanzar	VLinf	avanzar
en	PREP	en
los	ART	el
temas	NC	tema
faltantes	VLfin	<unknown>
del	PDEL	del
proceso	NC	proceso
de	PREP	de
paz	NC	paz
:	COLON	:
'	QT	'
Hay	VHfin	haber
que	CQUE	que
acelerar	VLinf	acelerar
las	ART	el
conversaciones	NC	conversación
para	CSUBI	para
llegar	VLinf	llegar
cuanto	ADV	cuanto
antes	ADV	antes
al	PAL	al
fin	NC	fin
del	PDEL	del
conflicto	NC	conflicto
'	QT	'
.	FS	.
Santos	ADJ	santo
dio	VLfin	dar
nuevas	ADJ	nuevo
señales	NC	señal
de	PREP	de
que	CQUE	que
el	ART	el
Gobierno	NP	<unknown>
se	SE	se
mantiene	VLfin	mantener
en	PREP	en
uno	CARD	uno
de	PREP	de
sus	PPO	suyo
'	QT	'
inamovibles	NC	<unknown>
'	QT	'
que	CQUE	que
más	ADV	más
polariza	VLfin	polarizar
al	PAL	al
país	NC	país
desde	PREP	desde
el	ART	el
principio	NC	principio
de	PREP	de
los	ART	el
diálogos	NC	diálogo
:	COLON	:
no	NEG	no
pactar	VLinf	pactar
un	ART	un
cese	NC	cese
el	ART	el
fuego	NC	fuego
bilateral	ADJ	bilateral
en	PREP	en
medio	NC	medio
de	PREP	de
la	ART	el
negociación	NC	negociación
.	FS	.
La	ART	el
carrera	NC	carrera
para	CSUBI	para
reducir	VLinf	reducir
la	ART	el
intensidad	NC	intensidad
de	PREP	de
las	ART	el
acciones	NC	acción
armadas	VLadj	armar
toma	VLfin	tomar
más	ADV	más
fuerza	NC	fuerza
tras	PREP	tras
el	ART	el
consenso	NC	consenso
de	PREP	de
que	CQUE	que
la	ART	el
escalada	VLadj	escalar
del	PDEL	del
conflicto	NC	conflicto
en	PREP	en
el	ART	el
campo	NC	campo
de	PREP	de
batalla	NC	batalla
en	PREP	en
Colombia	NP	Colombia
frena	VLfin	frenar
los	ART	el
avances	NC	avance
en	PREP	en
la	ART	el
mesa	NC	mesa
de	PREP	de
negociaciones	NC	negociación
en	PREP	en
Cuba	NP	Cuba
.	FS	.
Y	CC	y
además	ADV	además
,	CM	,
genera	VLfin	generar
escepticismo	NC	escepticismo
social	ADJ	social
.	FS	.
El	ART	el
resultado	NC	resultado
es	VSfin	ser
que	CQUE	que
una	ART	un
semana	NC	semana
antes	ADV	antes
de	PREP	de
que	CQUE	que
la	ART	el
mayor	ADJ	grande
guerrilla	NC	guerrilla
del	PDEL	del
país	NC	país
asuma	VLfin	asumir
su	PPO	suyo
sexto	ORD	sexto
cese	VLfin	cesar
el	ART	el
fuego	NC	fuego
unilateral	ADJ	unilateral
,	CM	,
ambos	QU	ambo
equipos	NC	equipo
negociadores	ADJ	negociador
confían	VLfin	confiar
en	PREP	en
que	CQUE	que
nuevas	NC	nueva
medidas	VLadj	medir
para	CSUBI	para
reducir	VLinf	reducir
la	ART	el
confrontación	NC	confrontación
militar	ADJ	militar
y	CC	y
mayor	ADJ	grande
participación	NC	participación
de	PREP	de
la	ART	el
comunidad	NC	comunidad
internacional	ADJ	internacional
permitan	VLfin	permitir
agilizar	VLinf	agilizar
los	ART	el
acuerdos	NC	acuerdo
pendientes	VLadj	pender
sobre	PREP	sobre
justicia	NC	justicia
y	CC	y
fin	NC	fin
del	PDEL	del
conflicto	NC	conflicto
.	FS	.
Gracias	NC	gracia
al	PAL	al
acuerdo	NC	acuerdo
revelado	VLadj	revelar
ayer	ADV	ayer
,	CM	,
el	ART	el
cese	NC	cese
el	ART	el
fuego	NC	fuego
unilateral	ADJ	unilateral
de	PREP	de
las	ART	el
Farc	NP	<unknown>
,	CM	,
que	CQUE	que
comienza	VLfin	comenzar
el	ART	el
próximo	ADJ	próximo
20	CARD	@card@
de	PREP	de
julio	NC	julio
,	CM	,
durará	VLfin	durar
cuatro	CARD	cuatro
meses	NC	mes
y	CC	y
no	NEG	no
uno	CARD	uno
,	CM	,
como	CSUBX	como
los	ART	el
jefes	NC	jefe
subversivos	ADJ	subversivo
anunciaron	VLfin	anunciar
la	ART	el
semana	NC	semana
pasada	VLadj	pasar
.	FS	.
Otra	QU	otro
consecuencia	NC	consecuencia
del	PDEL	del
interés	NC	interés
de	PREP	de
avanzar	VLinf	avanzar
en	PREP	en
la	ART	el
temas	NC	tema
de	PREP	de
la	ART	el
negociación	NC	negociación
,	CM	,
sobretodo	NC	sobretodo
del	PDEL	del
Gobierno	NP	<unknown>
tras	PREP	tras
un	ART	un
año	NC	año
sin	PREP	sin
acuerdos	NC	acuerdo
,	CM	,
es	VSfin	ser
el	ART	el
cambio	NC	cambio
de	PREP	de
metodología	NC	metodología
de	PREP	de
los	ART	el
equipos	NC	equipo
negociadores	ADJ	negociador
para	CSUBI	para
abordar	VLinf	abordar
los	ART	el
temas	NC	tema
faltantes	VLfin	<unknown>
mediante	PREP	mediante
'	QT	'
un	ART	un
trabajo	NC	trabajo
técnico	ADJ	técnico
,	CM	,
continuo	ADJ	continuo
y	CC	y
simultáneo	ADJ	simultáneo
sobre	PREP	sobre
los	ART	el
puntos	NC	punto
centrales	ADJ	central
de	PREP	de
la	ART	el
agenda	NC	agenda
'	QT	'
.	FS	.
Para	PREP	para
el	ART	el
jefe	NC	jefe
negociador	ADJ	negociador
del	PDEL	del
Gobierno	NP	<unknown>
,	CM	,
Humberto	NP	Humberto
de	PREP	de
la	ART	el
Calle	NC	calle
,	CM	,
se	SE	se
trata	VLfin	tratar
'	QT	'
de	PREP	de
ahora	ADV	ahora
en	PREP	en
adelante	ADV	adelante
de	CSUBI	de
trabajar	VLinf	trabajar
de	PREP	de
manera	NC	manera
simultánea	ADJ	simultáneo
en	PREP	en
los	ART	el
temas	NC	tema
críticos	ADJ	crítico
de	PREP	de
la	ART	el
agenda	NC	agenda
como	CSUBX	como
justicia	VLfin	justiciar
(	LP	(
transicional	ADJ	<unknown>
)	RP	)
,	CM	,
cese	VLfin	cesar
al	PAL	al
fuego	NC	fuego
bilateral	ADJ	bilateral
y	CC	y
definitivo	ADJ	definitivo
,	CM	,
dejación	NC	<unknown>
de	PREP	de
armas	NC	arma
y	CC	y
garantías	NC	garantía
de	PREP	de
seguridad	NC	seguridad
'	QT	'
por	PREP	por
si	CSUBX	si
llega	VLfin	llegar
la	ART	el
desmovilización	NC	desmovilización
de	PREP	de
unos	ART	un
8.000	CARD	@card@
insurgentes	NC	insurgente
que	CQUE	que
tienen	VLfin	tener
las	ART	el
Farc	NP	<unknown>
.	FS	.
La	ART	el
verificación	NC	verificación
internacional	ADJ	internacional
Pero	CCAD	pero
a	PREP	a
pesar	VLinf	pesar
de	PREP	de
las	ART	el
presiones	NC	presión
de	PREP	de
la	ART	el
guerrilla	NC	guerrilla
y	CC	y
sectores	NC	sector
sociales	ADJ	social
para	PREP	para
que	CQUE	que
el	ART	el
gobierno	NC	gobierno
ceda	VLfin	ceder
ya	ADV	ya
a	PREP	a
pactar	VLinf	pactar
una	ART	un
tregua	NC	tregua
bilateral	ADJ	bilateral
,	CM	,
el	ART	el
presidente	NC	presidente
Santos	NP	<unknown>
fue	VSfin	ser
enfático	ADJ	enfático
al	CSUBI	al
afirmar	VLinf	afirmar
que	CQUE	que
:	COLON	:
'	QT	'
este	DM	este
desescalamiento	NC	<unknown>
no	NEG	no
es	VSfin	ser
un	ART	un
cese	NC	cese
al	PAL	al
fuego	NC	fuego
bilateral	ADJ	bilateral
,	CM	,
pero	CCAD	pero
sí	PPX	él
es	VSfin	ser
un	ART	un
avance	NC	avance
para	CSUBI	para
humanizar	VLinf	humanizar
la	ART	el
guerra	NC	guerra
,	CM	,
para	CSUBI	para
evitar	VLinf	evitar
más	ADV	más
víctimas	NC	víctima
,	CM	,
mientras	CSUBX	mientras
se	SE	se
llega	VLfin	llegar
a	PREP	a
un	ART	un
acuerdo	NC	acuerdo
definitivo	ADJ	definitivo
'	QT	'
.	FS	.
Horas	NC	hora
antes	ADV	antes
,	CM	,
El	ART	el
jefe	NC	jefe
negociador	ADJ	negociador
,	CM	,
Humberto	NP	Humberto
de	PREP	de
la	ART	el
Calle	NC	calle
,	CM	,
enfatizó	VLfin	enfatizar
que	CQUE	que
una	ART	un
suspensión	NC	suspensión
de	PREP	de
la	ART	el
ofensiva	ADJ	ofensivo
militar	NC	militar
contra	PREP	contra
la	ART	el
guerrilla	NC	guerrilla
'	QT	'
solo	ADV	solo
podría	VMfin	poder
ser	VSinf	ser
aplicado	VLadj	aplicar
con	PREP	con
verificación	NC	verificación
(	LP	(
...	DOTS	...
)	RP	)
y	CC	y
dependerá	VLfin	depender
además	ADV	además
,	CM	,
de	PREP	de
los	ART	el
resultados	NC	resultado
en	PREP	en
los	ART	el
otros	QU	otro
temas	NC	tema
,	CM	,
especialmente	ADV	especial
sobre	PREP	sobre
